标题,链接,点击数,性能介绍,PageUrl
中昇QTZ2000(ZSC2000B)平臂塔式起重机,http://zj.lmjx.net/detail_MTA0NDA=.html,992,……,http://zj.lmjx.net/zj_class_19_61_0_22.html
腾达TC6010-8塔吊,http://zj.lmjx.net/detail_Nzkw6---.html,2783,……,http://zj.lmjx.net/zj_class_19_61_0_22.html
华夏7030塔式起重机,http://zj.lmjx.net/detail_MTk1ODA=.html,442,项目单位参数值最大起重量二倍率t8四倍率16最小工作幅度m3.2最大工作幅度m70656055额定起重力矩二倍率kN.m2350240024502500四倍率21002150220……,http://zj.lmjx.net/zj_class_19_61_0_22.html
山东明龙QTZ63P(TCTC5013)平头塔式起重机,http://zj.lmjx.net/detail_MTMzMTE=.html,942,性能介绍/ C a p a c i t y i n t r o d u c t i o n■ QTZ63P 平头塔机主要受力钢结构部件均采用Q345B 钢材制作，塔身标准节截面1.……,http://zj.lmjx.net/zj_class_19_61_0_22.html
力特QTZ40(4209)塔式起重机,http://zj.lmjx.net/detail_MTg2NzM=.html,375,"一．提升机构：电机为泰州华源牌，提升减速机为山东博山，刹车电机为河南焦作二．回转机构：回转变速为珍珠牌，,回转支承为徐州天龙三．顶升机构：泰山岱顶液压装置四．交流接触器：施耐德电器……",http://zj.lmjx.net/zj_class_19_61_0_22.html
强力机械Q6013(8t)型尖头塔式起重机,http://zj.lmjx.net/detail_MTc2OTU=.html,328,……,http://zj.lmjx.net/zj_class_19_61_0_22.html
克瑞PT230(7040)平头系列塔式起重机,http://zj.lmjx.net/detail_ODM48---.html,952,塔机型号最大起重量（T）最大幅度额定起重量(T)工作幅度（M）独立高度（M）最大附着高度（M）标准节尺寸（M)PT230(7040)片式12470521602×2×3……,http://zj.lmjx.net/zj_class_19_61_0_22.html
鸿达QTZ40塔式起重机,http://zj.lmjx.net/detail_OTc21---.html,3888,"QTZ40塔式起重机为按照最新标准JG/T5037-93《塔式起重机分类》设计的加强型塔式起重机,满足GB/T5031&lt;&lt;塔式起重机&gt;&gt;和GB5144&lt……",http://zj.lmjx.net/zj_class_19_61_0_22.html
中联重科TC6016A-8B塔式起重机,http://zj.lmjx.net/detail_ODgx9---.html,1635,TC6016A-8B性能参数：性能参数及技术指标国内领先，达到国际先进水平a、最大臂长60m;臂长组合每5米递减，最小臂长30米;b、最大起重量8t;c、臂尖最大吊重量1.6t;d……,http://zj.lmjx.net/zj_class_19_61_0_22.html
江麓QTZ280塔头式起重机,http://zj.lmjx.net/detail_MTAyODU=.html,1791,? 电气控制系统采用PLC控制或智能化控制，提高了可靠性和安全性，三大机构全部采用业界领先的变频调速技术，关键电气元件采用国际知名品牌，如法国施耐德公司的低压电器，德国西门子的PL……,http://zj.lmjx.net/zj_class_19_61_0_22.html
中联重科TC6016A-8E塔式起重机,http://zj.lmjx.net/detail_ODgy0---.html,1501,? TC6016A-8E性能参数：性能参数及技术指标国内领先，达到国际先进水平a、最大臂长60m;臂长组合每5米递减，最小臂长30米;b、最大起重量8t;c、臂尖最大吊重量1.6t……,http://zj.lmjx.net/zj_class_19_61_0_24.html
江麓QTZ315A塔头式起重机,http://zj.lmjx.net/detail_MTAyODQ=.html,1516,? 电气控制系统采用PLC控制，提高了可靠性和安全性，三大机构全部采用业界领先的变频调速技术，关键电气元件采用国际知名品牌，如法国施耐德公司的低压电器，德国西门子的PLC可编程控制……,http://zj.lmjx.net/zj_class_19_61_0_24.html
方圆QTZ50（TC5010）塔式起重机,http://zj.lmjx.net/detail_MTIxMjc=.html,2947,起升减速机为四轴，实现起升机构卷筒的粗短型设计，减小了钢丝绳的出绳偏角，使钢丝绳在卷筒上的排绳整齐，改善了钢丝绳的使用寿命；2、起升机构电机为YZTD225M-4/8/32型多极调……,http://zj.lmjx.net/zj_class_19_61_0_24.html
川建C7056水平臂塔式起重机,http://zj.lmjx.net/detail_MTgyMjE=.html,529,SCM-C7056塔式起重机是我公司自行设计制造的大型上回转、自升式塔式起重机……,http://zj.lmjx.net/zj_class_19_61_0_24.html
徐工QTZ80(XGT100-8)塔式起重机,http://zj.lmjx.net/detail_MjE4NzY=.html,155,最佳的性价比；优越的起重性能；合理的结构设计；严格的制造控制；高安全、高可靠性；人性化设计；便捷的操作性和运输性……,http://zj.lmjx.net/zj_class_19_61_0_24.html
浙江建机QTZ100(ZJ6012-8)塔式起重机,http://zj.lmjx.net/detail_OTg40---.html,880,……,http://zj.lmjx.net/zj_class_19_61_0_24.html
利勃海尔81 KR履带底盘塔式起重机,http://zj.lmjx.net/detail_MTUxNTg=.html,872,R系列履带式底盘获得了良好的现场与越野移动性。在要求位置快速变化和低地面接触压力的场合，需要使用履带式起重机……,http://zj.lmjx.net/zj_class_19_61_0_24.html
永茂STL420动臂型塔式起重机,http://zj.lmjx.net/detail_NzE09---.html,4724,通过市场调研，永茂建机充分把握市场发展脉搏，不断填充动臂塔机系列，满足建筑市场对动臂式大型塔机需求量的增加需求，于2008年研制STL420动臂式自升塔机，该种塔机具有超大起重力矩……,http://zj.lmjx.net/zj_class_19_61_0_24.html
恒升建机QTZ5613塔式起重机,http://zj.lmjx.net/detail_MjEyMTM=.html,751,QTZ5613的性能参数：性能参数及技术指标国内领先，达到国际先进水平a、最大臂长56m;臂长组合每6米递减，最小臂长38米;b、最大起重量8t;c、臂尖最大吊重量1.3 t;d、……,http://zj.lmjx.net/zj_class_19_61_0_24.html
中国现代QTZ125(XD5023)尖头塔式起重机,http://zj.lmjx.net/detail_MjQyNjg=.html,332,该机为水平臂架、小车变幅、上回转自升式多用途塔机整机外形美观大方，颜色醒目；该机有基础固定和外墙附着两种工作方式；动作反映灵敏，调速性能好，回转平稳可靠，不抖动；司机室独立设置，视……,http://zj.lmjx.net/zj_class_19_61_0_24.html
中昇QTZ1400(ZSC1400)平臂塔式起重机,http://zj.lmjx.net/detail_MTA0Mzg=.html,1024,……,http://zj.lmjx.net/zj_class_19_61_0_24.html
腾达TC6020A塔吊,http://zj.lmjx.net/detail_Nzkw4---.html,1436,……,http://zj.lmjx.net/zj_class_19_61_0_24.html
华夏QTZ160塔式起重机,http://zj.lmjx.net/detail_MTMyODY=.html,922,塔机型号：QTZ160公称起重力矩：1600KN.m工作幅度：2.4-65m最大起重量/最大幅度处起重量：10/1.6t独立式起升高度：46.2附着式起升高度：161-200m起升……,http://zj.lmjx.net/zj_class_19_61_0_24.html
山东明龙QTZ63P(TC5510)平头塔式起重机,http://zj.lmjx.net/detail_MTMzMTI=.html,926,性能介绍/ C a p a c i t y i n t r o d u c t i o n■ QTZ63P 平头塔机主要受力钢结构部件均采用Q345B 钢材制作，塔身标准节截面1.……,http://zj.lmjx.net/zj_class_19_61_0_24.html
中国现代XD160A动臂塔式起重机,http://zj.lmjx.net/detail_MjQyNjA=.html,309,回转空间要求小，大为减轻空间限制；能充分发挥起重臂的有效高度，吊起高度高；起重臂起伏角度大，尾部回转半径小；起重臂稳定性好，安装幅度范围大；加装计算机远程控制系统，安全掌控设备使用……,http://zj.lmjx.net/zj_class_19_61_0_27.html
力特QTZ40(4808)塔式起重机,http://zj.lmjx.net/detail_MTg2NzU=.html,371,"一．提升机构：电机为泰州华源牌，提升减速机为山东博山，刹车电机为河南焦作二．回转机构：回转变速为珍珠牌，,回转支承为徐州天龙三．顶升机构：泰山岱顶液压装置四．交流接触器：施耐德电器……",http://zj.lmjx.net/zj_class_19_61_0_25.html
腾达TC6517A塔吊,http://zj.lmjx.net/detail_Nzkw3---.html,2262,……,http://zj.lmjx.net/zj_class_19_61_0_26.html
强力机械Q5510(6t)型尖头塔式起重机,http://zj.lmjx.net/detail_MTc3MDE=.html,317,……,http://zj.lmjx.net/zj_class_19_61_0_29.html
川建C7050B水平臂塔式起重机,http://zj.lmjx.net/detail_NzIz1---.html,3356,SCM-C7050B塔式起重机是我公司吸收法国POTAIN公司塔机技术，设计制造的大型上回转自升式塔式起重机……,http://zj.lmjx.net/zj_class_19_61_0_23.html
徐工QTZ80(XGT100-6)塔式起重机,http://zj.lmjx.net/detail_MjE4NzU=.html,147,最佳的性价比；优越的起重性能；合理的结构设计；严格的制造控制；高安全、高可靠性；人性化设计；便捷的操作性和运输性……,http://zj.lmjx.net/zj_class_19_61_0_23.html
浙江建机QTZ125(ZJ6015)塔式起重机,http://zj.lmjx.net/detail_OTg41---.html,1533,……,http://zj.lmjx.net/zj_class_19_61_0_23.html
利勃海尔42 KR.1履带底盘塔式起重机,http://zj.lmjx.net/detail_MTUxNTc=.html,798,R系列履带式底盘获得了良好的现场与越野移动性。在要求位置快速变化和低地面接触压力的场合，需要使用履带式起重机……,http://zj.lmjx.net/zj_class_19_61_0_23.html
永茂STL230动臂式自升塔机,http://zj.lmjx.net/detail_NzE10---.html,4248,伴随着塔式起重机科技发展，城市建筑密度逐渐加大。根据当前建筑工业的发展趋势，我公司自行研发出STL230动臂式自升塔机……,http://zj.lmjx.net/zj_class_19_61_0_23.html
恒升建机QTZ5610塔式起重机,http://zj.lmjx.net/detail_MjEyMTI=.html,810,QTZ5610的性能参数：性能参数及技术指标国内领先，达到国际先进水平a、最大臂长56m;臂长组合每6米递减，最小臂长38米;b、最大起重量6t;c、臂尖最大吊重量1t;d、额定起……,http://zj.lmjx.net/zj_class_19_61_0_23.html
中国现代QTZ125(XD6018)尖头塔式起重机,http://zj.lmjx.net/detail_MjQyNzA=.html,341,该机为水平臂架、小车变幅、上回转自升式多用途塔机整机外形美观大方，颜色醒目；该机有基础固定和外墙附着两种工作方式；动作反映灵敏，调速性能好，回转平稳可靠，不抖动；司机室独立设置，视……,http://zj.lmjx.net/zj_class_19_61_0_23.html
中昇QTZ2000(ZSC2000A)平臂塔式起重机,http://zj.lmjx.net/detail_MTA0Mzk=.html,1076,……,http://zj.lmjx.net/zj_class_19_61_0_23.html
腾达TC6013-6塔吊,http://zj.lmjx.net/detail_Nzkw5---.html,3194,……,http://zj.lmjx.net/zj_class_19_61_0_23.html
华夏QTZ125塔式起重机,http://zj.lmjx.net/detail_MTMyODU=.html,914,塔机型号：QTZ125(HX6014)公称起重力矩：1250KN.m工作幅度：3.1-60m最大起重量/最大幅度处起重量：10/1.4t独立式起升高度：46.2(51.2)m附着式……,http://zj.lmjx.net/zj_class_19_61_0_23.html
山东明龙QTZ160(TC6516)塔式起重机,http://zj.lmjx.net/detail_MTMzMDQ=.html,829,性能介绍/ C a p a c i t y i n t r o d u c t i o n■ QTZ160 塔机标准节截面2 米×2 米×2.8 米，采用片式或标准节两种形式制作……,http://zj.lmjx.net/zj_class_19_61_0_23.html
力特QTZ40(4708)塔式起重机,http://zj.lmjx.net/detail_MTg2NzQ=.html,384,"一．提升机构：电机为泰州华源牌，提升减速机为山东博山，刹车电机为河南焦作二．回转机构：回转变速为珍珠牌，,回转支承为徐州天龙三．顶升机构：泰山岱顶液压装置四．交流接触器：施耐德电器……",http://zj.lmjx.net/zj_class_19_61_0_23.html
强力机械Q6013(6t)型尖头塔式起重机,http://zj.lmjx.net/detail_MTc2OTY=.html,322,……,http://zj.lmjx.net/zj_class_19_61_0_23.html
克瑞PT260(7040)平头系列塔式起重机,http://zj.lmjx.net/detail_ODM47---.html,1094,塔机型号最大起重量（T）最大幅度额定起重量(T)工作幅度（M）独立高度（M）最大附着高度（M）标准节尺寸（M)PT260(7040)片式16470521602×2×3……,http://zj.lmjx.net/zj_class_19_61_0_23.html
徐工QTZ80(6010Y-6)塔式起重机,http://zj.lmjx.net/detail_MjE4NzM=.html,103,最佳的性价比；优越的起重性能；合理的结构设计；严格的制造控制；高安全、高可靠性；人性化设计；便捷的操作性和运输性……,http://zj.lmjx.net/zj_class_19_61_0_30.html
恒升建机QTZ6018塔式起重机,http://zj.lmjx.net/detail_MjEyMTc=.html,410,QTZ6018的性能参数：性能参数及技术指标国内领先，达到国际先进水平a、最大臂长60m;臂长组合每6米递减，最小臂长42米;b、最大起重量8t;c、臂尖最大吊重量1.8 t;d、……,http://zj.lmjx.net/zj_class_19_61_0_28.html
强力机械Q4808(4t)型尖头塔式起重机,http://zj.lmjx.net/detail_MTc3MDQ=.html,288,……,http://zj.lmjx.net/zj_class_19_61_0_31.html
中昇QTZ800(ZSC800)平臂塔式起重机,http://zj.lmjx.net/detail_MTA0MzY=.html,1320,……,http://zj.lmjx.net/zj_class_19_61_0_27.html
腾达TC7030B塔吊,http://zj.lmjx.net/detail_Nzkw2---.html,1622,……,http://zj.lmjx.net/zj_class_19_61_0_27.html
华夏QTZ40（4807）塔式起重机,http://zj.lmjx.net/detail_MTMyNzc=.html,1202,塔机型号：QTZ40A公称起重力矩：400KN.m工作幅度：2.5-48m最大起重量/最大幅度处起重量：4/0.71t独立式高度：29.7m附着式高度：90m起升速度：8/34/5……,http://zj.lmjx.net/zj_class_19_61_0_27.html
山东明龙QTZ63塔式起重机,http://zj.lmjx.net/detail_MTMzMDE=.html,1234,性能介绍/ C a p a c i t y i n t r o d u c t i o n■ QTZ63(5610) 塔机标准节截面1.833 米×1.833 米×2.5 米，主肢……,http://zj.lmjx.net/zj_class_19_61_0_27.html
力特QTZ31.5(3809)塔式起重机,http://zj.lmjx.net/detail_MTg2Nzc=.html,344,……,http://zj.lmjx.net/zj_class_19_61_0_27.html
强力机械Q5513(8t)型尖头塔式起重机,http://zj.lmjx.net/detail_MTc2OTk=.html,221,……,http://zj.lmjx.net/zj_class_19_61_0_27.html
克瑞D160动臂系列塔式起重机,http://zj.lmjx.net/detail_ODM44---.html,822,……,http://zj.lmjx.net/zj_class_19_61_0_27.html
中联重科TC6515B-12(CE)塔式起重机,http://zj.lmjx.net/detail_ODgz3---.html,1362,? TC6515B-12(CE)性能参数：性能参数及技术指标国内领先，达到国际先进水平a、最大臂长65m;臂长组合每5米递减，最小臂长30米;b、最大起重量12t;c、臂尖最大吊重……,http://zj.lmjx.net/zj_class_19_61_0_27.html
江麓QTD400动臂式起重机,http://zj.lmjx.net/detail_MTU3MjI=.html,855,? 电气控制系统电控系统采用集中控制箱方式，智能化控制，提高了可靠性和安全性，三大机构全部采用业界领先的变频调速技术，关键电气元件采用国际知名品牌，如法国施耐德公司的低压电器，日本……,http://zj.lmjx.net/zj_class_19_61_0_27.html
方圆QTZ系列塔式起重机,http://zj.lmjx.net/detail_MjYw4---.html,5529,始于1986年开始生产塔式起重机的方圆集团，多年来致力于各类塔式起重机的研究，现生产的TC系列、PT系列塔式起重机以安全的、先进的、人性化的设计理念，精湛的加工工艺，严格的质量管理……,http://zj.lmjx.net/zj_class_19_61_0_27.html
川建C7540水平臂塔式起重机,http://zj.lmjx.net/detail_MTgyMjQ=.html,228,……,http://zj.lmjx.net/zj_class_19_61_0_27.html
徐工XGT125Ⅲ(6513-6)塔式起重机,http://zj.lmjx.net/detail_MjE5MzY=.html,281,额定起重力矩(t.m)125最大起重量(t)6臂长(m)/臂端吊重(t)65/1.3固定高度(m)46附着高度(m)220……,http://zj.lmjx.net/zj_class_19_61_0_27.html
浙江建机QTZ125B(ZJT6015B)塔式起重机,http://zj.lmjx.net/detail_OTg37---.html,1070,……,http://zj.lmjx.net/zj_class_19_61_0_27.html
利勃海尔85 EC-B 5顶部回转起重机,http://zj.lmjx.net/detail_ODk09---.html,665,EC-B系列塔式平头起重机包括完整交错型号从71 - 380 mt 不等。此系列的380 EC-B 16 Litronic 为顶级配置……,http://zj.lmjx.net/zj_class_19_61_0_27.html
华夏QTZ40(5008)塔式起重机,http://zj.lmjx.net/detail_MTk1Nzc=.html,559,项 目单 位参 数额定起重力矩kN.m470最大起重量/最大幅度处额定起重量t4/0.81工作幅度m3～50高度（独立式/附着式）m30/120整机自重（无配重）独立式/附着式t2……,http://zj.lmjx.net/zj_class_19_61_0_26.html
山东明龙QTZ40(4210)塔式起重机,http://zj.lmjx.net/detail_MTMyOTk=.html,957,性能介绍/ C a p a c i t y i n t r o d u c t i o n■ QTZ40(4210) 塔机标准节截面1.5 米×1.5 米，1.5 米×1.5 米×……,http://zj.lmjx.net/zj_class_19_61_0_26.html
